mapping_id,source_asset_type,source_stable_id,target_asset_type,target_stable_id,mapping_type,confidence,source_material_ids,evidence_locations,impact_scope,review_status,auto_apply_allowed,rollback_required,notes
MAP-C003-00760,question,QPHY-C003-2025-16,exam_point,EPHY-C003-005,related,0.86,SRC-C003-031,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00761,question,QPHY-C003-2025-16,knowledge_point,KPHY-C003-005,related,0.86,SRC-C003-031,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00762,question,QPHY-C003-2025-17,exam_point,EPHY-C003-031,related,0.76,SRC-C003-031,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00763,question,QPHY-C003-2025-17,knowledge_point,KPHY-C003-065,related,0.76,SRC-C003-031,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00764,question,QPHY-C003-2025-18,exam_point,EPHY-C003-022,related,0.76,SRC-C003-031,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00765,question,QPHY-C003-2025-18,knowledge_point,KPHY-C003-034,related,0.76,SRC-C003-031,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00766,year_report_observation,YRO-C003-2016-01,exam_point,EPHY-C003-001,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00767,year_report_observation,YRO-C003-2016-02,exam_point,EPHY-C003-003,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00768,year_report_observation,YRO-C003-2016-03,exam_point,EPHY-C003-011,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00769,year_report_observation,YRO-C003-2016-04,exam_point,EPHY-C003-011,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00770,year_report_observation,YRO-C003-2016-05,exam_point,EPHY-C003-031,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00771,year_report_observation,YRO-C003-2016-06,exam_point,EPHY-C003-012,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00772,year_report_observation,YRO-C003-2016-07,exam_point,EPHY-C003-008,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00773,year_report_observation,YRO-C003-2016-08,exam_point,EPHY-C003-005,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00774,year_report_observation,YRO-C003-2016-09,exam_point,EPHY-C003-002,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00775,year_report_observation,YRO-C003-2016-10,exam_point,EPHY-C003-015,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00776,year_report_observation,YRO-C003-2016-11,exam_point,EPHY-C003-014,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00777,year_report_observation,YRO-C003-2016-12,exam_point,EPHY-C003-006,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00778,year_report_observation,YRO-C003-2016-13,exam_point,EPHY-C003-025,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00779,year_report_observation,YRO-C003-2016-14,exam_point,EPHY-C003-005,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00780,year_report_observation,YRO-C003-2016-15,exam_point,EPHY-C003-014,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00781,year_report_observation,YRO-C003-2016-16,exam_point,EPHY-C003-017,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00782,year_report_observation,YRO-C003-2016-17,exam_point,EPHY-C003-011,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00783,year_report_observation,YRO-C003-2016-18,exam_point,EPHY-C003-020,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00784,year_report_observation,YRO-C003-2016-19,exam_point,EPHY-C003-040,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00785,year_report_observation,YRO-C003-2016-20,exam_point,EPHY-C003-040,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00786,year_report_observation,YRO-C003-2016-21,exam_point,EPHY-C003-032,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00787,year_report_observation,YRO-C003-2016-22,exam_point,EPHY-C003-032,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00788,year_report_observation,YRO-C003-2016-23,exam_point,EPHY-C003-040,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00789,year_report_observation,YRO-C003-2016-24,exam_point,EPHY-C003-018,related,0.50,SRC-C003-007,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00790,year_report_observation,YRO-C003-2017-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00791,year_report_observation,YRO-C003-2017-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00792,year_report_observation,YRO-C003-2017-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00793,year_report_observation,YRO-C003-2017-04,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00794,year_report_observation,YRO-C003-2017-05,exam_point,EPHY-C003-003,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00795,year_report_observation,YRO-C003-2017-06,exam_point,EPHY-C003-007,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00796,year_report_observation,YRO-C003-2017-07,exam_point,EPHY-C003-016,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00797,year_report_observation,YRO-C003-2017-08,exam_point,EPHY-C003-021,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00798,year_report_observation,YRO-C003-2017-09,exam_point,EPHY-C003-009,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00799,year_report_observation,YRO-C003-2017-10,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00800,year_report_observation,YRO-C003-2017-11,exam_point,EPHY-C003-025,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00801,year_report_observation,YRO-C003-2017-12,exam_point,EPHY-C003-018,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00802,year_report_observation,YRO-C003-2017-13,exam_point,EPHY-C003-023,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00803,year_report_observation,YRO-C003-2017-14,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00804,year_report_observation,YRO-C003-2017-15,exam_point,EPHY-C003-014,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00805,year_report_observation,YRO-C003-2017-16,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00806,year_report_observation,YRO-C003-2017-17,exam_point,EPHY-C003-002,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00807,year_report_observation,YRO-C003-2017-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00808,year_report_observation,YRO-C003-2017-19,exam_point,EPHY-C003-002,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00809,year_report_observation,YRO-C003-2017-20,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00810,year_report_observation,YRO-C003-2017-21,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00811,year_report_observation,YRO-C003-2017-22,exam_point,EPHY-C003-040,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00812,year_report_observation,YRO-C003-2017-23,exam_point,EPHY-C003-031,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00813,year_report_observation,YRO-C003-2017-24,exam_point,EPHY-C003-002,related,0.50,SRC-C003-010,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00814,year_report_observation,YRO-C003-2018-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00815,year_report_observation,YRO-C003-2018-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00816,year_report_observation,YRO-C003-2018-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00817,year_report_observation,YRO-C003-2018-04,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00818,year_report_observation,YRO-C003-2018-05,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00819,year_report_observation,YRO-C003-2018-06,exam_point,EPHY-C003-011,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00820,year_report_observation,YRO-C003-2018-07,exam_point,EPHY-C003-013,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00821,year_report_observation,YRO-C003-2018-08,exam_point,EPHY-C003-013,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00822,year_report_observation,YRO-C003-2018-09,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00823,year_report_observation,YRO-C003-2018-10,exam_point,EPHY-C003-017,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00824,year_report_observation,YRO-C003-2018-11,exam_point,EPHY-C003-016,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00825,year_report_observation,YRO-C003-2018-12,exam_point,EPHY-C003-025,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00826,year_report_observation,YRO-C003-2018-13,exam_point,EPHY-C003-023,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00827,year_report_observation,YRO-C003-2018-14,exam_point,EPHY-C003-014,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00828,year_report_observation,YRO-C003-2018-15,exam_point,EPHY-C003-021,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00829,year_report_observation,YRO-C003-2018-16,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00830,year_report_observation,YRO-C003-2018-17,exam_point,EPHY-C003-018,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00831,year_report_observation,YRO-C003-2018-18,exam_point,EPHY-C003-020,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00832,year_report_observation,YRO-C003-2018-19,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00833,year_report_observation,YRO-C003-2018-20,exam_point,EPHY-C003-025,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00834,year_report_observation,YRO-C003-2018-21,exam_point,EPHY-C003-022,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00835,year_report_observation,YRO-C003-2018-22,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00836,year_report_observation,YRO-C003-2018-23,exam_point,EPHY-C003-009,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00837,year_report_observation,YRO-C003-2018-24,exam_point,EPHY-C003-040,related,0.50,SRC-C003-013,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00838,year_report_observation,YRO-C003-2019-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00839,year_report_observation,YRO-C003-2019-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00840,year_report_observation,YRO-C003-2019-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00841,year_report_observation,YRO-C003-2019-04,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00842,year_report_observation,YRO-C003-2019-05,exam_point,EPHY-C003-003,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00843,year_report_observation,YRO-C003-2019-06,exam_point,EPHY-C003-029,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00844,year_report_observation,YRO-C003-2019-07,exam_point,EPHY-C003-006,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00845,year_report_observation,YRO-C003-2019-08,exam_point,EPHY-C003-014,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00846,year_report_observation,YRO-C003-2019-09,exam_point,EPHY-C003-010,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00847,year_report_observation,YRO-C003-2019-10,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00848,year_report_observation,YRO-C003-2019-11,exam_point,EPHY-C003-022,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00849,year_report_observation,YRO-C003-2019-12,exam_point,EPHY-C003-031,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00850,year_report_observation,YRO-C003-2019-13,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00851,year_report_observation,YRO-C003-2019-14,exam_point,EPHY-C003-025,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00852,year_report_observation,YRO-C003-2019-15,exam_point,EPHY-C003-002,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00853,year_report_observation,YRO-C003-2019-16,exam_point,EPHY-C003-041,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00854,year_report_observation,YRO-C003-2019-17,exam_point,EPHY-C003-021,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00855,year_report_observation,YRO-C003-2019-18,exam_point,EPHY-C003-020,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00856,year_report_observation,YRO-C003-2019-19,exam_point,EPHY-C003-021,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00857,year_report_observation,YRO-C003-2019-20,exam_point,EPHY-C003-018,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00858,year_report_observation,YRO-C003-2019-21,exam_point,EPHY-C003-017,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00859,year_report_observation,YRO-C003-2019-22,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00860,year_report_observation,YRO-C003-2019-23,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00861,year_report_observation,YRO-C003-2019-24,exam_point,EPHY-C003-040,related,0.50,SRC-C003-016,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00862,year_report_observation,YRO-C003-2020-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00863,year_report_observation,YRO-C003-2020-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00864,year_report_observation,YRO-C003-2020-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00865,year_report_observation,YRO-C003-2020-04,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00866,year_report_observation,YRO-C003-2020-05,exam_point,EPHY-C003-003,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00867,year_report_observation,YRO-C003-2020-06,exam_point,EPHY-C003-016,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00868,year_report_observation,YRO-C003-2020-07,exam_point,EPHY-C003-017,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00869,year_report_observation,YRO-C003-2020-08,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00870,year_report_observation,YRO-C003-2020-09,exam_point,EPHY-C003-026,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00871,year_report_observation,YRO-C003-2020-10,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00872,year_report_observation,YRO-C003-2020-11,exam_point,EPHY-C003-020,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00873,year_report_observation,YRO-C003-2020-12,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00874,year_report_observation,YRO-C003-2020-13,exam_point,EPHY-C003-025,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00875,year_report_observation,YRO-C003-2020-14,exam_point,EPHY-C003-023,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00876,year_report_observation,YRO-C003-2020-15,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00877,year_report_observation,YRO-C003-2020-16,exam_point,EPHY-C003-013,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00878,year_report_observation,YRO-C003-2020-17,exam_point,EPHY-C003-039,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00879,year_report_observation,YRO-C003-2020-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00880,year_report_observation,YRO-C003-2020-19,exam_point,EPHY-C003-006,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00881,year_report_observation,YRO-C003-2020-20,exam_point,EPHY-C003-002,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00882,year_report_observation,YRO-C003-2020-21,exam_point,EPHY-C003-018,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00883,year_report_observation,YRO-C003-2020-22,exam_point,EPHY-C003-029,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00884,year_report_observation,YRO-C003-2020-23,exam_point,EPHY-C003-031,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00885,year_report_observation,YRO-C003-2020-24,exam_point,EPHY-C003-011,related,0.50,SRC-C003-018,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00886,year_report_observation,YRO-C003-2021-01,exam_point,EPHY-C003-039,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00887,year_report_observation,YRO-C003-2021-02,exam_point,EPHY-C003-011,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00888,year_report_observation,YRO-C003-2021-03,exam_point,EPHY-C003-003,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00889,year_report_observation,YRO-C003-2021-04,exam_point,EPHY-C003-012,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00890,year_report_observation,YRO-C003-2021-05,exam_point,EPHY-C003-020,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00891,year_report_observation,YRO-C003-2021-06,exam_point,EPHY-C003-018,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00892,year_report_observation,YRO-C003-2021-07,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00893,year_report_observation,YRO-C003-2021-08,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00894,year_report_observation,YRO-C003-2021-09,exam_point,EPHY-C003-031,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00895,year_report_observation,YRO-C003-2021-10,exam_point,EPHY-C003-014,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
