subquestion_id,question_id,year,question_number,subquestion_number,question_type,estimated_score,source_file,page_or_location,stem_summary,primary_knowledge_id,primary_exam_point_id,ability_dimensions,confidence,review_status,production_eligible,notes
QPHY-C003-2020-21-S02,QPHY-C003-2020-21,2020,21,2,analysis_calculation,,2020广州中考（含答案）.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2020-21-S03,QPHY-C003-2020-21,2020,21,3,analysis_calculation,,2020广州中考（含答案）.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2020-22-S01,QPHY-C003-2020-22,2020,22,whole,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p7,22．如图 25 所示 a 表示垂直于纸面的一根导线，它是闭合电路的一部分，以下选项中 能让 a 在磁场中水平方向左右运动时产生感应电流的有 ． a a a 水平运动 a a 图 25 甲 乙 丙 丁,KPHY-C003-048,EPHY-C003-029,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2020-23-S01,QPHY-C003-2020-23,2020,23,1,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p7,23．小明设计的电路图如图 26，小灯泡 L1、L2 的额定电压分别为 2.5V、1.5V． （1）根据电路图，用笔画线表示导线，把图 27 中的实物连接起来． L2 - + L1 图 27 15 图 28 （2）电路正确连接后，闭合开关，两灯发光，如图 28 电压表 V1 的示数为 ，V2 的示数为 2.8V，L2 是否正常发光？ . （3）小明将 L1 换成额定电压为 2.5V 的 LED，闭合开关后发现 LED 亮，而 L2 不亮. ① 小明认为此时 L2 烧断，他判…,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2020-23-S02,QPHY-C003-2020-23,2020,23,2,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2020-23-S03,QPHY-C003-2020-23,2020,23,3,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2020-23-S04,QPHY-C003-2020-23,2020,23,①,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2020-24-S01,QPHY-C003-2020-24,2020,24,whole,experiment_inquiry,,2020广州中考（含答案）.pdf,真题p8,24．据说某电子秤可测液体体积，小明进行以下两个实验，验证这种说法是否真实． 实 验一：实验过程如图 29，质量为 50.0g 的水，该秤显示的体积为 50.0mL． 按“清零”键 往容器倒入水 按“单位”键 容器的质量 水的质量 图 29 实验二：质量为 50.0g 的油，该秤显示的体积也为 50.0mL. 结合水、油的密度，小明发现该秤可以测出水的体积，不能测出油的体积. 小明猜想：该电子秤不能测出密度不等于水的液体的体积． 利用该电子秤和某种液体（ρ液≠ρ水且ρ液未知…,KPHY-C003-017,EPHY-C003-011,科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-01-S01,QPHY-C003-2021-01,2021,1,whole,choice,,2021广州中考.pdf,真题p1,1．如图1，太阳能汽车利用太阳能电池将太能转化为电能，储存在车上的蓄电池内，为汽 车提供动力。下列说法正确的是（ ） A．太阳能是一种不可再生能源 B．蓄电池为汽车提供动力时，将电能转化为化学能 C．太阳能汽车不能将接收到的太阳能全部转化为机械能 D．太阳能汽车将太阳能转化为内能，再将内能转化为动能,KPHY-C003-071,EPHY-C003-039,信息提取;跨学科应用,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-02-S01,QPHY-C003-2021-02,2021,2,whole,choice,,2021广州中考.pdf,真题p1,2．如图2，粒子a 由粒子b、c 构成，各粒子的带电情况如下表，则b 是（ ） A．质子 B．原子 C．电子 D．原子核,KPHY-C003-017,EPHY-C003-011,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-03-S01,QPHY-C003-2021-03,2021,3,whole,choice,,2021广州中考.pdf,真题p1,3．如图3，甲鼓发声时鼓皮每秒振动的次数比乙的少。甲、乙相比，甲鼓皮（ ） A．发声的响度一定较大 B．发声的音调一定较低 C．振动的振幅一定较小 D．振动的频率一定较高,KPHY-C003-037,EPHY-C003-003,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-04-S01,QPHY-C003-2021-04,2021,4,whole,choice,,2021广州中考.pdf,真题p1,4．如图4，利用静电喷漆枪给物件上漆，涂料小液滴之间相互排斥，但被物件吸引。则 （ ） A．物件一定带负电 B．物件一定不带电 C．小液滴可能不带电 D．小液滴一定带同种电荷,KPHY-C003-043,EPHY-C003-012,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-05-S01,QPHY-C003-2021-05,2021,5,whole,choice,,2021广州中考.pdf,真题p1,5．如图5，甲、乙两人在完全相同的沙滩散步，留下深浅相同、大小不同的脚印，则甲 （ ） 图1 图3 甲 乙 图4,KPHY-C003-032,EPHY-C003-020,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-06-S01,QPHY-C003-2021-06,2021,6,whole,choice,,2021广州中考.pdf,真题p2,6．图6 显示的是甲、乙两机械的参数。甲、乙相比，甲的（ ） 图6 A．总功较大 B．有用功较小 C．额外功较大 D．机械效率较低,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-07-S01,QPHY-C003-2021-07,2021,7,whole,choice,,2021广州中考.pdf,真题p2,7．如图7 甲，大小相同的水平拉力F 分别拉着物体M、N 在不同的水平地面上做直线运 动，此过程M、N 的动能随时间变化的关系如图7 乙所示。用GM 和GN、fM 和fN、vM 和vN 分别表示M、N 所受的重力、摩擦力和运动速度的大小，下列判断一定正确的是 （ ） 图7 A．GM < GN B．vM > vN C．fM < fN D．fM = fN,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-08-S01,QPHY-C003-2021-08,2021,8,whole,choice,,2021广州中考.pdf,真题p2,8．如图8 甲，磁场对导体的力F 竖直向上，用Fab、Fcd、Faˊbˊ和Fcˊdˊ分别表示图8 乙、丙 中闭合开关时磁场对导体ab、cd、aˊbˊ和cˊdˊ的力，则（ ）,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-09-S01,QPHY-C003-2021-09,2021,9,whole,choice,,2021广州中考.pdf,真题p3,9．用带指示灯的开关控制阳台的电灯：闭合开关，两灯都亮；断开开关，两灯都灭。使用 过程中发现：指示灯因断路不亮，电灯照常发亮。下列连接方式符合上述现象的是 （ ） A． B． C． D．,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-10-S01,QPHY-C003-2021-10,2021,10,whole,choice,,2021广州中考.pdf,真题p3,10．将体积相同的甲、乙实心球放入装有水的烧杯中，若甲、乙所受的重力和排开水所受 的重力如下表，则两球静止在水中时的情形可能是（ ） 实心球 实心球所受的重力/N 排开水所受的重力/N 甲 1 1 乙 2 1 A． B． C． D． 二、非选择题：本题共8 小题，共60 分。按题目要求作答。,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-11-S01,QPHY-C003-2021-11,2021,11,whole,fill_or_drawing,,2021广州中考.pdf,真题p3,11．（8 分）,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-12-S01,QPHY-C003-2021-12,2021,12,1,fill_or_drawing,,2021广州中考.pdf,真题p4,12．（3 分）如图12，O 为跷跷板的支点，小朋友对跷跷板的作用力F = 120N，大人对跷 跷板的作用力Fˊ = 100N（图中未画出），跷跷板水平静止。 图12 （1）在图12 中画出F 的力臂l。 （2）Fˊ的作用点可能在__________（选填“A”“B”或“C”），方向竖直 __________（选填“向上”或“向下”）。,KPHY-C003-028,EPHY-C003-013,规范表达;科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-12-S02,QPHY-C003-2021-12,2021,12,2,fill_or_drawing,,2021广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-028,EPHY-C003-013,规范表达;科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-13-S01,QPHY-C003-2021-13,2021,13,whole,fill_or_drawing,,2021广州中考.pdf,真题p4,13．（4 分）如图13，小丽站在商场的手扶电梯上，随梯匀速下楼，运动轨迹如图14 虚线 所示。,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-14-S01,QPHY-C003-2021-14,2021,14,1,comprehensive_calculation,,2021广州中考.pdf,真题p5,14．（5 分）某物质由液态变成固态，体积变大。 （1）该物质发生的物态变化名称是__________，此过程__________（选填“吸热” 或“放热”）。 （2）着1cm3 该物质的液体质量为m1、固体质量为m2，则m1__________m2（选填 “>”“=”或“<”）。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-14-S02,QPHY-C003-2021-14,2021,14,2,comprehensive_calculation,,2021广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-15-S01,QPHY-C003-2021-15,2021,15,1,comprehensive_calculation,,2021广州中考.pdf,真题p5,15．（7 分）甲、乙液体分别置于两个不同的恒温封闭环境中，质量保持不变，测得甲、 乙液体的温度随时间变化如图15 所示。 （1）__________（选填“甲”或“乙”）液体的分子运动随时间越来越剧烈。 （2）甲液体所在环境的温度__________（选填“小于1.7℃”“等于20℃”或“大于 35℃”）。 （3）乙液体在“1min~2min”段、“8min~9min”段放出的热量分别为Q1 、Q2，则 Q1___________Q2（选填“>”“=”或“<”），依据是 …,KPHY-C003-004,EPHY-C003-006,信息提取;实验探究,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-15-S02,QPHY-C003-2021-15,2021,15,2,comprehensive_calculation,,2021广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-004,EPHY-C003-006,信息提取;实验探究,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-15-S03,QPHY-C003-2021-15,2021,15,3,comprehensive_calculation,,2021广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-004,EPHY-C003-006,信息提取;实验探究,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2021-16-S01,QPHY-C003-2021-16,2021,16,1,comprehensive_calculation,,2021广州中考.pdf,真题p6,16．（12 分）如图16，吊机将重为5000N 的货物从地面A 处竖直勾速提升40s 到达B 处，再水平匀速运送到C 处，最后竖直放到楼顶D 处。货物从C 到D 用时50s，路程 随时间变化图象如图17 所示。g 取10N/kg。 图16 图17 图18 （1）求货物的质量。 （2）求BC 段吊机对货物的拉力做的功。 （3）求CD 段货物所受重力做功的功率。 （4）在图18 中作出货物从A 到B 的速度随时间变化图像（仅作图，不用写出计算过 程）。,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-16-S02,QPHY-C003-2021-16,2021,16,2,comprehensive_calculation,,2021广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-16-S03,QPHY-C003-2021-16,2021,16,3,comprehensive_calculation,,2021广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-16-S04,QPHY-C003-2021-16,2021,16,4,comprehensive_calculation,,2021广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-17-S01,QPHY-C003-2021-17,2021,17,1,experiment_inquiry,,2021广州中考.pdf,真题p7,17．（14 分）小明探究小灯泡，LED 两端的电压随电流变化的情况，连接了如图19 的实 物图，其中电源可以提供不同的电压。 图19 图20 测量的数据如下表： 数据序号 1 2 3 4 5 电流表示数I/A 0.10 0.15 0.20 0.25 0.30 数字电压表V1 示数U1/V 2.88 2.97 3.04 3.10 3.15 数字电压表V2 示数U2/V 0.15 0.26 0.72 1.30 1.98 （1）请根据实物图，在图20 虚线框中画出电路图（用“ …,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-18-S01,QPHY-C003-2021-18,2021,18,1,experiment_inquiry,,2021广州中考.pdf,真题p8,18．（7 分）如图22，小明将质量较小的物体P 和质量较大的物体Q 通过细绳相连，并挂 在定滑轮上，发现Q 下落会被P“拖慢”。对此小明猜想：“Q 的质量和初始离地高 度都一定时，P 的质量越大，Q 从静止开始下落到地面的平均速度越小。”请设计实 验验证其猜想。 （1）除图22 所示的器材以外，还需要的实验器材有 ___________________________________________。 （2）画出记录实验数据的表格。 （3）写出实验步骤（可用画图或文字表述…,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-18-S02,QPHY-C003-2021-18,2021,18,2,experiment_inquiry,,2021广州中考.pdf,真题p8,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2021-18-S03,QPHY-C003-2021-18,2021,18,3,experiment_inquiry,,2021广州中考.pdf,真题p8,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-01-S01,QPHY-C003-2022-01,2022,1,whole,choice,,2022广州中考.pdf,真题p1,1.答题前，考生务必在答题卡第1 面和第3 面上用黑色字迹的钢笔或签字笔填写自己的考 生号、姓名；将自己的条形码粘贴在答题卡的“条形码粘贴处”。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-02-S01,QPHY-C003-2022-02,2022,2,whole,choice,,2022广州中考.pdf,真题p1,2．选择题每小题选出答案后，用2B 铅笔把答题卡上对应港目的答突标号涂黑；如需改动， 月橡皮擦干净后，再选涂其他答案标号。答案不能答在试卷上。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-03-S01,QPHY-C003-2022-03,2022,3,whole,choice,,2022广州中考.pdf,真题p1,3．非选择题答案必须用黑色字迹的钢笔或签字笔写在答题卡各题目指定区域内的相应位置 上，作图可用2B 铅笔；如需改动，先划掉原来的答案，然后再写上新的答案，改动后的 答案也不能超出指定的区城，不准使用铅笔（作图除外）、涂改液和修正带。不按以上要求 作答的答案无效。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-04-S01,QPHY-C003-2022-04,2022,4,whole,choice,,2022广州中考.pdf,真题p1,4.考生必须保持答题卡的整洁，考试结束后，将本试卷和答题卡一并交回. 一、选择题：本趣共10 小题，每小题了分，共30 分。在每小题给出的四个选项中，只有项 最符合题目要求。 1，小苏步行的部分信息如图，根据信息可推断此过程小苏（ ） A.步长约为2m B.每分钟步行15km C.平均速度为4km/h D.步行3km 用时15min 2．一种合金魔术道具，久握在34℃的手中不熔化，放在60℃的水中会熔化，则该合金的熔 点可能是（ ） A.16℃ B.30℃ C.47℃ D.…,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-05-S01,QPHY-C003-2022-05,2022,5,whole,choice,,2022广州中考.pdf,真题p2,5.列车停在平直轨道上，车厢中小球b 静止，忽略桌面对b 的摩擦及空气的影响。列车启动 后，下列选项中的情况可能出现的是（ ）,KPHY-C003-030,EPHY-C003-016,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-06-S01,QPHY-C003-2022-06,2022,6,whole,choice,,2022广州中考.pdf,真题p2,6.如图1，连通器中的水静止，此时水面上方a、b 处的气压为Pa0、Pb0.在b 上方持续水平吹 气，水面稳定后如图2 所示，此时a、b 处的气压为Pa、Pb，水面下c、d 处水的压强为Pc、 Pd，若大气压保持不变，则（ ） A. Pc> Pd B. Pa> Pb C. Pa0>Pa D. Pb0= Pb,KPHY-C003-033,EPHY-C003-021,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-07-S01,QPHY-C003-2022-07,2022,7,whole,choice,,2022广州中考.pdf,真题p2,7.编钟是我国瑰宝，如图，敲M 处发出的声音音调比敲N 处的高，比敲P 处的低，则（ ） A.编钟发出的声音频率只与其质量有关 B.敲P 处发出的声音频率高于敲N 处的 C.敲P 处时，钟的振幅一定比敲M 处时天 D.敲N 处时，发出的声音响度一定比敲M 处时大,KPHY-C003-037,EPHY-C003-003,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-08-S01,QPHY-C003-2022-08,2022,8,whole,choice,,2022广州中考.pdf,真题p3,8.如图，用绝缘线分别悬吊甲、乙两轻小物体，甲带电，用带电棒丙分别靠近甲、乙，下 列能证明乙带电且甲、乙带异种电荷的现象是（ ）,KPHY-C003-043,EPHY-C003-012,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-09-S01,QPHY-C003-2022-09,2022,9,whole,choice,,2022广州中考.pdf,真题p3,9.两款温控开关k1 和k2，当温度低于50℃时，k1 保持闭合，k2 保持断开；当温度高于 50℃时，k1 保持断开，k2 保持闭合，某保温水壶用其中一款开关检测水温，其加热电阻R 在水温低于50 C 时工作，在水温高于50℃时不工作，下列电路图中符合用电安全且能实 现该保温水壶功能的是（ ）,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-10-S01,QPHY-C003-2022-10,2022,10,whole,choice,,2022广州中考.pdf,真题p3,"10.两个量简均装有20mL 的水，往量筒分别放入甲、乙两个不吸水的物块，物块静止后如 图所示，水的密度为1g/cm3，g 取10N/kg,则（ ） A.甲的体积为40cm3 B.甲受到的浮力为0.4N C.乙排开水的体积小于20mL D.乙受到的浮力小于甲受到的浮力 二、非选择题:本题共8 小题，共60 分。按题目要求作答。",KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-11-S01,QPHY-C003-2022-11,2022,11,1,fill_or_drawing,,2022广州中考.pdf,真题p3,"11.(6 分)(1)如图1，凸透镜的焦点为F，光心为O. ①在图1 中画出S 点发出的光线a 经过透镜光心后的光线 ②S 点发出的一条光线经过透镜后与主光轴平行，在图1 中画出上述光路。 (2)如图2,一条光线垂直界面AC 进入玻璃砖后，在界面AB 上只发生反射，在图2 中画出 该光线经界面AB 反射和从界面BC 离开玻璃砖后的光线",KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-11-S02,QPHY-C003-2022-11,2022,11,①,fill_or_drawing,,2022广州中考.pdf,真题p3,同题内小问；需人工进一步拆分,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-11-S03,QPHY-C003-2022-11,2022,11,②,fill_or_drawing,,2022广州中考.pdf,真题p3,同题内小问；需人工进一步拆分,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-11-S04,QPHY-C003-2022-11,2022,11,2,fill_or_drawing,,2022广州中考.pdf,真题p3,同题内小问；需人工进一步拆分,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-12-S01,QPHY-C003-2022-12,2022,12,1,fill_or_drawing,,2022广州中考.pdf,真题p4,12.(5 分)某个LED 发光的颜色与通过其电流方向的关系如图1 (1)该LED 在两次实验中发光情况如图2 所示，两次实验线圈均在转动，线圈1 顺时针转 动，由此可知线圈2_____________转动(选填“顺时针”“逆时针”). (2)如图3，导体棒a 与该LED 相连；在某磁场中，使a 垂直于纸面左右往复运动(虚线为 运动轨迹)，LED 交替发出红、黄光，则该过程a 中电流方向______________(选填“不 变”“变化”)，该磁场可能的分布包括图4 中哪些…,KPHY-C003-044,EPHY-C003-026,科学推理;模型建构,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-12-S02,QPHY-C003-2022-12,2022,12,2,fill_or_drawing,,2022广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-044,EPHY-C003-026,科学推理;模型建构,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-13-S01,QPHY-C003-2022-13,2022,13,whole,fill_or_drawing,,2022广州中考.pdf,真题p4,13.(3 分)如图，小芳设想利用升降台让球越弹越高。将球从M 点竖直向下以某速度抛出， 球经静止在位置a 的台面反弹后，到达的最高点为N；经台面 反弹后上升过程球的动能_________(选填“增大”“不变”“减 小”)，N_________ 比M 高(选填“可能”“不可能”)。球从N 点 下降时，台面己升至合适的位置b 并保持静止，球再次经反弹 后，到达的最高点P__________比N 高(选填“可能”“不可能”).,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-14-S01,QPHY-C003-2022-14,2022,14,whole,comprehensive_calculation,,2022广州中考.pdf,真题p4,14.(4 分)如图，甲、乙两同学分别对测力计调零。若抽板处对两同学食指的压力相等，则 食指承受压强较大的是甲还是乙？_______，依据是__________________________________,KPHY-C003-032,EPHY-C003-020,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-15-S01,QPHY-C003-2022-15,2022,15,1,comprehensive_calculation,,2022广州中考.pdf,真题p5,15.(4 分)小明用红外成像测温仪拍摄桌面，拍得画面显示桌面上A、B、C 位置的温度如图 1 所示，接着他用手快速摩擦其中一个位置，在另一个位置晚上温度为25.5℃的酒精，再 用红外成像测温仪拍摄桌面，拍得画面如图2 所示。 (1)小明在A、B、C 哪个位置用手快速摩擦桌面？____________ (2)喷在桌面上的酒精发生了哪种物态变化？__________；该物态变化过程要吸热还是放 热？__________ (3)图2 中A.B 位置发出的红外线在真空中的传播速度…,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-15-S02,QPHY-C003-2022-15,2022,15,2,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-15-S03,QPHY-C003-2022-15,2022,15,3,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2022-16-S01,QPHY-C003-2022-16,2022,16,1,comprehensive_calculation,,2022广州中考.pdf,真题p5,16.(12 分)汽车启动时，蓄电池向启动电动机M 供电、设M 两端电压为U，通过M 的电流 为I，测得U-t 和I-t 图象如图1. (1)求t1 时M 的电功率; (2)M 仅通过导线a、b 接入电路，如图2 所示，a 的电阻为0.001Ω，若通过M 的电流为 200A，持续0.5s，求此过程：①a 两端电压; ②a 产生的热量; (3)一般采用电磁继电器控制M 的通断电，利用实验器材模拟汽车启动，简易电路如图3， A 与B 接触时M 通电，请用笔面线完成电路的连接。,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-16-S02,QPHY-C003-2022-16,2022,16,2,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-16-S03,QPHY-C003-2022-16,2022,16,①,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-16-S04,QPHY-C003-2022-16,2022,16,②,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-16-S05,QPHY-C003-2022-16,2022,16,3,comprehensive_calculation,,2022广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-17-S01,QPHY-C003-2022-17,2022,17,1,experiment_inquiry,,2022广州中考.pdf,真题p6,17.(17 分)如图1，工人将重500N 的货物推入静止的货柜中(忽略空气阻力，g 取10Nkg). (1)在斜面上货物受到沿斜面向上250N 的推力F1，从P 点匀速运动到Q 点用时4s，求此过 程 ①F1 的功、功率 ②斜面的机械效率 (2)在货柜的同一水平底面上，货物受到水平向右100N 的推力F2，从A 点匀速运动到B 点 用时1s，在B 点撤去F2，货物维续运动0.5s 停在D 点。 ①用“.”表示货物，在方框中画出货物在C 点的受力示意图； ②货物到A 点时为…,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-17-S02,QPHY-C003-2022-17,2022,17,①,experiment_inquiry,,2022广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-17-S03,QPHY-C003-2022-17,2022,17,②,experiment_inquiry,,2022广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-17-S04,QPHY-C003-2022-17,2022,17,2,experiment_inquiry,,2022广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-18-S01,QPHY-C003-2022-18,2022,18,1,experiment_inquiry,,2022广州中考.pdf,真题p7,18.(9 分)小明想了解热水在图1 的哪个杯子中降温更快，他往两杯子中倒入等质量热水，同 时开始计时， 测得水温随时间变化的图象如图2. (1)由图2 可推测杯__________(选填“甲”“乙”)中的热水先降温至40℃. (2)___________杯(选填“甲”“乙”)中的水在0-10min 放出的热量较多，依据是 __________________________________________________________________ (3)是什么因素造…,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-18-S02,QPHY-C003-2022-18,2022,18,2,experiment_inquiry,,2022广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2022-18-S03,QPHY-C003-2022-18,2022,18,3,experiment_inquiry,,2022广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
