question_id,year,paper_id,source_file,question_number,question_type,score,page_or_location,stem_summary,primary_knowledge_id,secondary_knowledge_ids,primary_exam_point_id,secondary_exam_point_ids,ability_dimensions,curriculum_item_ids,textbook_node_ids,answer_source_id,year_report_source_id,confidence,extracted_by,review_status,production_eligible,notes
QPHY-C003-2020-15,2020,SRC-C003-017,2020广州中考（含答案）.pdf,15,fill_or_drawing,,真题p3,15．电磁铁通电后，小磁针 N 极转至图 17 所示位置，此时铁块在水平桌面上静止并 受到电磁铁吸引． （1）电磁铁甲端应为 N 极还是 S 极？ （2）以点表示铁块，在方框内画出铁块受到的摩擦力． 电磁铁 甲 N 铁块 1 图 17,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-020;EPHY-C003-026;EPHY-C003-034,信息提取,CS-C003-4-2,,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-16,2020,SRC-C003-017,2020广州中考（含答案）.pdf,16,fill_or_drawing,,真题p5,16．如图 18 所示，以硬尺上某位置为支点 O，在尺上挂一重 3N 的物体 M，尺在竖直 向上的拉力 F 作用下保持水平静止，尺的质量不计． （1）O 在 dm 刻度线处. F=6N （2）画出 F 的力臂 l． 硬尺 0 1 2 3 4 5 6 7 8 9 10 dm M 图 18,KPHY-C003-028,,EPHY-C003-013,EPHY-C003-014;EPHY-C003-040,规范表达;科学推理,CS-C003-2-2-3,TBPHY-C003-041;TBPHY-C003-042,SRC-C003-017,SRC-C003-018,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-17,2020,SRC-C003-017,2020广州中考（含答案）.pdf,17,fill_or_drawing,,真题p5,17．某地区把多余电能 E 送往制氢装置产生氢气，电能不足时，通过发电装置把这部 1 分氢气燃烧释放的能量转化为电能 E 送回电网． 2 （1）氢气的热值是 1.4×108J/kg，20kg 氢气完全燃烧放出的热量是 J． （2）下列属于可再生能源的是 ． ①风能 ②煤 ③太阳能 （3）E 1 E 2 （选填“>”“=”“<”）． 第 5 页,KPHY-C003-071,,EPHY-C003-039,EPHY-C003-009;EPHY-C003-010;EPHY-C003-027,信息提取;跨学科应用,CS-C003-3-6,TBPHY-C003-127;TBPHY-C003-128,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-18,2020,SRC-C003-017,2020广州中考（含答案）.pdf,18,fill_or_drawing,,真题p6,18．小明想探究图 19 中的膜被不同粗细的针（表 3）刚刺破时所受压强是否相等．A 针对膜的压力 F 随时间变化，膜刚被刺破时，压力达到最大值，F t 图象如图 20 所示． 表 3 F/N 针 1 针的编号 A B 膜 针与膜接触面积/m2 7×10-8 3.5×10-7 0.5 透气孔 0 图 19 t 1 t2 t/s 图 20 （1）膜刚被刺破时，A 针对膜的压力 F 为 N，压强 p 为 Pa． A A （2）t 至 t 这段时间，A 针对膜的压强是变大、变小还是不变？ 1 2 （3）B 针刚刺破图 19 中的膜时，测得针对膜压力为 3.5N，此时 B 针对膜的压强 为 p B ，则 p A p B （选填“>”“=”“<”）． 甲温度计 乙温度计,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-020,信息提取,CS-C003-4-2,,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-19,2020,SRC-C003-017,2020广州中考（含答案）.pdf,19,fill_or_drawing,,真题p6,19．我们用图 21 中的装置进行实验，根据现象可 推断定值电阻 R 和 R 的大小关系． 1 2 （1）定值电阻 R 和 R 分别加热容器内的油（甲瓶 1 2 中的油比乙瓶中的多）．两电阻工作相同时间，油均未 甲瓶 乙瓶 油 沸腾，观察到甲温度计升温比乙温度计多．该过程电阻 R1 R2 产生的热量全部被油吸收．根据上述实验可得“R 产生 + - 1 的热量比 R 多”，依据是 ． 2 电源 （2）根据上述信息，可判断 R 1 R 2 （选填“> “=”“<”）． 图 21,KPHY-C003-004,,EPHY-C003-006,EPHY-C003-040;EPHY-C003-009;EPHY-C003-034,信息提取;实验探究,CS-C003-1-1-2,TBPHY-C003-013;TBPHY-C003-014,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-20,2020,SRC-C003-017,2020广州中考（含答案）.pdf,20,analysis_calculation,,真题p6,20．装有水的容器在大小为 10N 的拉力 F 作用下运动，图 22 为容器三段运动的示意 图，F 的方向始终沿着容器运动方向，OP 段、MN 段为水平地面．在 MN 段容器中的水少 于 OP 段，容器在 OP 段、MN 段的速度—时间图象和 QR 段的路程—时间图象如图 23 所示. （1）求 F 在 OP 段做的功． （2）求 F 在 QR 段的功率． （3）容器在OP 段和MN 段受到摩擦力分别为f 1 、f 2 ，则f1 f（ 2 选填“>”“=”“<”）． 容器 水 容器 水 F 水 F R 水 F 水 O P 容器 水 M N Q t OP =10s t Q = R 10s t MN =10s v/（m·s-1） s/m 图 22 v/（m·s-1） 0.6 5 0.4 t/s t/s t/s 0 10 0 10 OP 段 QR 段 MN 段 图 23 第 6 页,KPHY-C003-026,,EPHY-C003-002,EPHY-C003-040;EPHY-C003-013;EPHY-C003-015,信息提取;数学运算,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-21,2020,SRC-C003-017,2020广州中考（含答案）.pdf,21,analysis_calculation,,真题p7,21．如图 24 所示，小灯泡 L 的额定电压为 3.8V，定值电阻 R 阻值为 20Ω，闭合开关，流过 R 的电流为 0.1A，流过 L 的电流为 R 0.2A．求： （1）此时 L 的电阻. L （2）L 的实际功率. S （3）通电 20s，L、R 共消耗的电能. 图 24,KPHY-C003-053,,EPHY-C003-018,EPHY-C003-031;EPHY-C003-034;EPHY-C003-035,数学运算;信息提取,CS-C003-3-1-3,TBPHY-C003-061;TBPHY-C003-062,SRC-C003-017,SRC-C003-018,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-22,2020,SRC-C003-017,2020广州中考（含答案）.pdf,22,experiment_inquiry,,真题p7,22．如图 25 所示 a 表示垂直于纸面的一根导线，它是闭合电路的一部分，以下选项中 能让 a 在磁场中水平方向左右运动时产生感应电流的有 ． a a a N S 水平运动 N S S N a a 图 25 S N 甲 乙 丙 丁,KPHY-C003-048,,EPHY-C003-029,EPHY-C003-040;EPHY-C003-026,科学推理;实验探究,CS-C003-2-4-5;CS-C003-4-2-10,TBPHY-C003-116;TBPHY-C003-122,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-23,2020,SRC-C003-017,2020广州中考（含答案）.pdf,23,experiment_inquiry,,真题p7,23．小明设计的电路图如图 26，小灯泡 L 、L 的额定电压分别为 2.5V、1.5V． 1 2 （1）根据电路图，用笔画线表示导线，把图 27 中的实物连接起来． V 1 V 1 5 10 L 2 1 2 1 -- 3 15 0 L 2 L 1 V 0 V 1 3 2 V 2 - + -- 3 15 S ˉ 3 15 图 26 - + L 1 图 28 图 27 （2）电路正确连接后，闭合开关，两灯发光，如图 28 电压表 V 的示数为 ，V 1 2 的示数为 2.8V，L 2 是否正常发光？ . （3）小明将 L 1 换成额定电压为 2.5V 的 LED，闭合开关后发现 LED 亮，而 L 2 不亮. ① 小明认为此时 L 烧断，他判断是否正确？ 依据是 ． 2 ② 小芳认为 L 两端电压不够，将图 27 中的电池增至三节．闭合开关，两灯不亮，此 2 时 V 、V 的示数均为 4.4V，这可能是 烧断（选填“LED”“L ”）． 1 2 2 第 7 页,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-035;EPHY-C003-040;EPHY-C003-032,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-017,SRC-C003-018,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2020-24,2020,SRC-C003-017,2020广州中考（含答案）.pdf,24,experiment_inquiry,,真题p8,24．据说某电子秤可测液体体积，小明进行以下两个实验，验证这种说法是否真实． 实 验一：实验过程如图 29，质量为 50.0g 的水，该秤显示的体积为 50.0mL． 按“清零”键 往容器倒入水 按“单位”键 电子秤 245.0g 0.0g 50.0g 50.0mL 清零 单位 容器的质量 水的质量 水的体积 图 29 实验二：质量为 50.0g 的油，该秤显示的体积也为 50.0mL. 结合水、油的密度，小明发现该秤可以测出水的体积，不能测出油的体积. 小明猜想：该电子秤不能测出密度不等于水的液体的体积． 利用该电子秤和某种液体（ρ ≠ρ 且ρ 未知），设计实验验证小明猜想是否正确（若 液 水 液 需要，可补充器材）． 写出实验步骤和判断小明猜想是否正确的依据． 第 8 页,KPHY-C003-017,,EPHY-C003-011,EPHY-C003-040;EPHY-C003-044,科学推理,CS-C003-1-3-1,TBPHY-C003-083,SRC-C003-017,SRC-C003-018,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-01,2021,SRC-C003-019,2021广州中考.pdf,1,choice,3,真题p1,1．如图 1，太阳能汽车利用太阳能电池将太能转化为电能，储存在车上的蓄电池内，为汽 车提供动力。下列说法正确的是（ ） A．太阳能是一种不可再生能源 B．蓄电池为汽车提供动力时，将电能转化为化学能 C．太阳能汽车不能将接收到的太阳能全部转化为机械能 图 1 D．太阳能汽车将太阳能转化为内能，再将内能转化为动能,KPHY-C003-071,,EPHY-C003-039,EPHY-C003-017;EPHY-C003-008;EPHY-C003-040,信息提取;跨学科应用,CS-C003-3-6,TBPHY-C003-127;TBPHY-C003-128,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-02,2021,SRC-C003-019,2021广州中考.pdf,2,choice,3,真题p1,2．如图 2，粒子 a 由粒子 b、c 构成，各粒子的带电情况如下表，则 b 是（ ） A．质子 B．原子 C．电子 D．原子核,KPHY-C003-017,,EPHY-C003-011,EPHY-C003-040;EPHY-C003-012,科学推理,CS-C003-1-3-1,TBPHY-C003-083,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-03,2021,SRC-C003-019,2021广州中考.pdf,3,choice,3,真题p1,3．如图 3，甲鼓发声时鼓皮每秒振动的次数比乙的少。甲、乙相比，甲鼓皮（ ） A．发声的响度一定较大 B．发声的音调一定较低 C．振动的振幅一定较小 D．振动的频率一定较高 甲 乙 图 3,KPHY-C003-037,,EPHY-C003-003,EPHY-C003-004;EPHY-C003-030;EPHY-C003-040,信息提取;科学推理,CS-C003-2-3-2,TBPHY-C003-007;TBPHY-C003-009;TBPHY-C003-010;TBPHY-C003-011,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-04,2021,SRC-C003-019,2021广州中考.pdf,4,choice,3,真题p1,4．如图 4，利用静电喷漆枪给物件上漆，涂料小液滴之间相互排斥，但被物件吸引。则 （ ） A．物件一定带负电 B．物件一定不带电 C．小液滴可能不带电 D．小液滴一定带同种电荷 图 4,KPHY-C003-043,,EPHY-C003-012,EPHY-C003-040,科学推理,CS-C003-2-4-1,TBPHY-C003-090;TBPHY-C003-091,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-05,2021,SRC-C003-019,2021广州中考.pdf,5,choice,3,真题p1,5．如图 5，甲、乙两人在完全相同的沙滩散步，留下深浅相同、大小不同的脚印，则甲 （ ） 图 5 A．所受的重力较大 B．所受的重力与乙的相等 C．对沙滩的压强较大 D．对沙滩的压强较小,KPHY-C003-032,,EPHY-C003-020,EPHY-C003-040,数学运算;科学推理,CS-C003-2-2-7,TBPHY-C003-050;TBPHY-C003-051,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-06,2021,SRC-C003-019,2021广州中考.pdf,6,choice,3,真题p2,6．图 6 显示的是甲、乙两机械的参数。甲、乙相比，甲的（ ） 图 6 A．总功较大 B．有用功较小 C．额外功较大 D．机械效率较低,KPHY-C003-053,,EPHY-C003-018,EPHY-C003-040;EPHY-C003-010,数学运算;信息提取,CS-C003-3-1-3,TBPHY-C003-061;TBPHY-C003-062,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-07,2021,SRC-C003-019,2021广州中考.pdf,7,choice,3,真题p2,7．如图 7 甲，大小相同的水平拉力 F 分别拉着物体 M、N 在不同的水平地面上做直线运 动，此过程 M、N 的动能随时间变化的关系如图 7 乙所示。用 G 和 G 、f 和 f 、v M N M N M 和 v 分别表示 M、N 所受的重力、摩擦力和运动速度的大小，下列判断一定正确的是 N （ ） 图 7 A．G < G M N B．v > v M N C．f < f M N D．f = f M N,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-002;EPHY-C003-013;EPHY-C003-015,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-08,2021,SRC-C003-019,2021广州中考.pdf,8,choice,3,真题p2,8．如图 8 甲，磁场对导体的力 F 竖直向上，用 F 、F 、F 和 F 分别表示图 8 乙、丙 ab cd aˊbˊ cˊdˊ 中闭合开关时磁场对导体 ab、cd、aˊbˊ和 cˊdˊ的力，则（ ） 图 8 A．F 竖直向下，F 竖直向下 B．F 竖直向上，F 竖直向下 ab cd ab cd C．F 竖直向上，F 竖直向下 D．F 竖直向下，F 竖直向上 aˊbˊ cˊdˊ aˊbˊ cˊdˊ,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-026;EPHY-C003-028;EPHY-C003-031,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-09,2021,SRC-C003-019,2021广州中考.pdf,9,choice,3,真题p3,9．用带指示灯的开关控制阳台的电灯：闭合开关，两灯都亮；断开开关，两灯都灭。使用 过程中发现：指示灯因断路不亮，电灯照常发亮。下列连接方式符合上述现象的是 （ ） A． B． C． D．,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-035,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-10,2021,SRC-C003-019,2021广州中考.pdf,10,choice,3,真题p3,10．将体积相同的甲、乙实心球放入装有水的烧杯中，若甲、乙所受的重力和排开水所受 的重力如下表，则两球静止在水中时的情形可能是（ ） 实心球 实心球所受的重力/N 排开水所受的重力/N 甲 1 1 乙 2 1 A． B． C． D．,KPHY-C003-027,,EPHY-C003-014,EPHY-C003-022;EPHY-C003-040,科学推理;模型建构,CS-C003-2-2-3;CS-C003-4-1-6,TBPHY-C003-041;TBPHY-C003-043;TBPHY-C003-044;TBPHY-C003-045,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-11,2021,SRC-C003-019,2021广州中考.pdf,11,fill_or_drawing,,真题p3,11．（8 分） （1）如图 9，我国敦煌的塔式光热电站通过平面镜把太阳光反射后汇聚到吸热塔，其 中某束光的传播路径如图 10 所示。在图 10 中画出平面镜的位置。（用“ | ” 表示平面镜） 图 9 图 10 （2）如图 11，来自于物体 MN 的三束光线 a、b、c 平行于主光轴，O 是透镜的光 心，a 经过透镜后的光线过主光轴的一点。 ①在图 11 中画出 b、c 经透镜后的光线。 ②MN 经透镜所成像的性质是__________（选填“倒立缩小的实像”“倒立放 大的实像”或“正立放大的虚像”）。 ③若透镜不动，物体 MN 在透镜方向移动 2cm，则 a 经过透镜后的光线过主光 轴的点__________（选填“向左移动”“向右移动”或“不动”）。 图 11,KPHY-C003-084,,EPHY-C003-040,,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-12,2021,SRC-C003-019,2021广州中考.pdf,12,fill_or_drawing,,真题p4,12．（3 分）如图 12，O 为跷跷板的支点，小朋友对跷跷板的作用力 F = 120N，大人对跷 跷板的作用力 Fˊ = 100N（图中未画出），跷跷板水平静止。 图 12 （1）在图 12 中画出 F 的力臂 l。 （2）Fˊ的作用点可能在__________（选填“A”“B”或“C”），方向竖直 __________（选填“向上”或“向下”）。,KPHY-C003-028,,EPHY-C003-013,EPHY-C003-014;EPHY-C003-019;EPHY-C003-040,规范表达;科学推理,CS-C003-2-2-3,TBPHY-C003-041;TBPHY-C003-042,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-13,2021,SRC-C003-019,2021广州中考.pdf,13,fill_or_drawing,,真题p4,13．（4 分）如图 13，小丽站在商场的手扶电梯上，随梯匀速下楼，运动轨迹如图 14 虚线 所示。 （1）在图 14 中画出小丽的受力示意图。（图中“·”表示小丽） （2）此过程中，小丽的动能__________（选填“增大”“不变”或“减小”），机 械能__________（选填“增大”“不变”或“减小”）。 图 13 图 14,KPHY-C003-027,,EPHY-C003-014,EPHY-C003-040,科学推理;模型建构,CS-C003-2-2-3;CS-C003-4-1-6,TBPHY-C003-041;TBPHY-C003-043;TBPHY-C003-044;TBPHY-C003-045,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-14,2021,SRC-C003-019,2021广州中考.pdf,14,comprehensive_calculation,,真题p5,14．（5 分）某物质由液态变成固态，体积变大。 （1）该物质发生的物态变化名称是__________，此过程__________（选填“吸热” 或“放热”）。 （2）着 1cm3该物质的液体质量为 m 、固体质量为 m ，则 m __________m （选填 1 2 1 2 “>”“=”或“<”）。,KPHY-C003-084,,EPHY-C003-040,,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-15,2021,SRC-C003-019,2021广州中考.pdf,15,comprehensive_calculation,,真题p5,15．（7 分）甲、乙液体分别置于两个不同的恒温封闭环境中，质量保持不变，测得甲、 乙液体的温度随时间变化如图 15 所示。 （1）__________（选填“甲”或“乙”）液体的分子运动随时间越来越剧烈。 （2）甲液体所在环境的温度__________（选填“小于 1.7℃”“等于 20℃”或“大于 35℃”）。 （3）乙液体在“1min~2min”段、“8min~9min”段放出的热量分别为 Q 、Q ，则 1 2 Q ___________Q （选填“>”“=”或“<”），依据是 1 2 _________________________________________________。 图 15,KPHY-C003-004,,EPHY-C003-006,EPHY-C003-009;EPHY-C003-040,信息提取;实验探究,CS-C003-1-1-2,TBPHY-C003-013;TBPHY-C003-014,SRC-C003-020,SRC-C003-021,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-16,2021,SRC-C003-019,2021广州中考.pdf,16,comprehensive_calculation,,真题p6,16．（12 分）如图 16，吊机将重为 5000N 的货物从地面 A 处竖直勾速提升 40s 到达 B 处，再水平匀速运送到 C 处，最后竖直放到楼顶 D 处。货物从 C 到 D 用时 50s，路程 随时间变化图象如图 17 所示。g 取 10N/kg。 图 16 图 17 图 18 （1）求货物的质量。 （2）求 BC 段吊机对货物的拉力做的功。 （3）求 CD 段货物所受重力做功的功率。 （4）在图 18 中作出货物从 A 到 B 的速度随时间变化图像（仅作图，不用写出计算过 程）。,KPHY-C003-026,,EPHY-C003-002,EPHY-C003-040;EPHY-C003-018;EPHY-C003-013,信息提取;数学运算,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-17,2021,SRC-C003-019,2021广州中考.pdf,17,experiment_inquiry,,真题p7,17．（14 分）小明探究小灯泡，LED 两端的电压随电流变化的情况，连接了如图 19 的实 物图，其中电源可以提供不同的电压。 图 19 图 20 测量的数据如下表： 数据序号 1 2 3 4 5 电流表示数 I/A 0.10 0.15 0.20 0.25 0.30 数字电压表 V 示数 U /V 2.88 2.97 3.04 3.10 3.15 1 1 数字电压表 V 示数 U /V 0.15 0.26 0.72 1.30 1.98 2 2 （1）请根据实物图，在图 20 虚线框中画出电路图（用“ ”、“ ”表示数字电 压表 V 和 V ）。 1 2 （2）求：电流为 0.10A 时，小灯泡的阻值。 （3）求：电流为 0.30A 时，LED 的功率；LED 在此状态下持续工作 100s 消耗的电 能。 （4）小明利用两节干电池（约 3V）和图 19 中的小灯泡检测一批与上述实验规格一 样的 LED，为保护被测 LED，设计了如图 21 所示的电路。根据表中数据，推断 检测时，通过 LED 的电流是否能达到 0.3A？__________，理由是 __________________________________________________________。 图 21,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-041;EPHY-C003-032;EPHY-C003-018,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2021-18,2021,SRC-C003-019,2021广州中考.pdf,18,experiment_inquiry,,真题p8,18．（7 分）如图 22，小明将质量较小的物体 P 和质量较大的物体 Q 通过细绳相连，并挂 在定滑轮上，发现 Q 下落会被 P“拖慢”。对此小明猜想：“Q 的质量和初始离地高 度都一定时，P 的质量越大，Q 从静止开始下落到地面的平均速度越小。”请设计实 验验证其猜想。 （1）除图 22 所示的器材以外，还需要的实验器材有 ___________________________________________。 （2）画出记录实验数据的表格。 （3）写出实验步骤（可用画图或文字表述）和判断小明猜想是否正确的依据。 图 22,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-002;EPHY-C003-014;EPHY-C003-017,信息提取,CS-C003-4-2,,SRC-C003-020,SRC-C003-021,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-01,2022,SRC-C003-022,2022广州中考.pdf,1,choice,3,真题p1,1，小苏步行的部分信息如图，根据信息可推断此过程小苏（ ） A.步长约为 2m B.每分钟步行 15km C.平均速度为 4km/h D.步行 3km 用时 15min,KPHY-C003-026,,EPHY-C003-002,,信息提取;数学运算;科学推理,CS-C003-4-2,,SRC-C003-023,SRC-C003-024,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2022-02,2022,SRC-C003-022,2022广州中考.pdf,2,choice,3,真题p1,2．一种合金魔术道具，久握在 34℃的手中不熔化，放在 60℃的水中会熔化，则该合金的熔 点可能是（ ） A.16℃ B.30℃ C.47℃ D.70℃,KPHY-C003-005,,EPHY-C003-005,,科学推理,CS-C003-4-2,,SRC-C003-023,SRC-C003-024,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2022-03,2022,SRC-C003-022,2022广州中考.pdf,3,choice,3,真题p1,3.下列选项可能符合汽车热机能量流向的是（ ）,KPHY-C003-061,,EPHY-C003-010,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-023,SRC-C003-024,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2022-04,2022,SRC-C003-022,2022广州中考.pdf,4,choice,3,真题p1,4.放在条形磁体周围的小磁针静止时如图所示，三个小磁针的 N 极和一个小磁针的 S 极被 涂黑，则 S 极被涂黑的小磁针是（ ） A.甲 B.乙 C.丙 D.丁,KPHY-C003-044,,EPHY-C003-026,,信息提取;科学推理,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-023,SRC-C003-024,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2022-05,2022,SRC-C003-022,2022广州中考.pdf,5,choice,3,真题p2,5.列车停在平直轨道上，车厢中小球 b 静止，忽略桌面对 b 的摩擦及空气的影响。列车启动 后，下列选项中的情况可能出现的是（ ）,KPHY-C003-030,,EPHY-C003-016,EPHY-C003-014;EPHY-C003-015,科学推理;模型建构,CS-C003-2-2-5,TBPHY-C003-045;TBPHY-C003-046,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-06,2022,SRC-C003-022,2022广州中考.pdf,6,choice,3,真题p2,6.如图 1，连通器中的水静止，此时水面上方 a、b 处的气压为 P 、P .在 b 上方持续水平吹 a0 b0 气，水面稳定后如图 2 所示，此时 a、b 处的气压为 P 、P ，水面下 c、d 处水的压强为 P 、 a b c P ，若大气压保持不变，则（ ） d A. P > P B. P > P C. P >P D. P P c d a b a0 a b0= b,KPHY-C003-033,,EPHY-C003-021,EPHY-C003-014;EPHY-C003-020;EPHY-C003-040,科学推理;信息提取,CS-C003-2-2-8;CS-C003-4-2-3,TBPHY-C003-050;TBPHY-C003-052;TBPHY-C003-053;TBPHY-C003-055,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-07,2022,SRC-C003-022,2022广州中考.pdf,7,choice,3,真题p2,7.编钟是我国瑰宝，如图，敲 M 处发出的声音音调比敲 N 处的高，比敲 P 处的低，则（ ） A.编钟发出的声音频率只与其质量有关 B.敲 P 处发出的声音频率高于敲 N 处的 C.敲 P 处时，钟的振幅一定比敲 M 处时天 D.敲 N 处时，发出的声音响度一定比敲 M 处时大,KPHY-C003-037,,EPHY-C003-003,EPHY-C003-030;EPHY-C003-040;EPHY-C003-047,信息提取;科学推理,CS-C003-2-3-2,TBPHY-C003-007;TBPHY-C003-009;TBPHY-C003-010;TBPHY-C003-011,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-08,2022,SRC-C003-022,2022广州中考.pdf,8,choice,3,真题p3,8.如图，用绝缘线分别悬吊甲、乙两轻小物体，甲带电，用带电棒丙分别靠近甲、乙，下 列能证明乙带电且甲、乙带异种电荷的现象是（ ）,KPHY-C003-043,,EPHY-C003-012,EPHY-C003-040,科学推理,CS-C003-2-4-1,TBPHY-C003-090;TBPHY-C003-091,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-09,2022,SRC-C003-022,2022广州中考.pdf,9,choice,3,真题p3,9.两款温控开关 k 和 k ，当温度低于 50℃时，k 保持闭合，k 保持断开；当温度高于 1 2 1 2 50℃时，k 保持断开，k 保持闭合，某保温水壶用其中一款开关检测水温，其加热电阻 R 1 2 在水温低于 50 C 时工作，在水温高于 50℃时不工作，下列电路图中符合用电安全且能实 现该保温水壶功能的是（ ）,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-034;EPHY-C003-040,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
