observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2023-10,2023,QPHY-C003-2023-10,10,SRC-C003-027,2023广州中考年报.pdf,年报p13;文档核验:2023Q10逐题分析,考查的科学内容：“运动和相互作用”主题,0.3701,,A:26.7185%;B:37.0147%;C:23.0244%;D:12.9285%;未选:0.3056%,年报p13逐题分析未检索到明确典型错误表述；已核验为缺项,年报p13逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p13; original=2023广州中考.pdf#真题p4; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2023-11,2023,QPHY-C003-2023-11,11,SRC-C003-027,2023广州中考年报.pdf,年报p15;文档核验:2023Q11逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p15未检索到明确选项分布；已核验为缺项或非选择题,典型错误：画图随意，不规范、不严谨。如图 11-1 所示，反射角与入射角 不相等。物与像对应点连线与平面镜明显不垂直。作图时，平面镜不够长，没有用虚线做辅 助线把镜面延长。 方法二：先做第②问根据平面镜成像的特点画光源S 的像，根据平面镜的成像原理，反射 光线的反向延长线的交于…,平时教学中，教师往 往跟学生强调刻度尺读数时要读到分度值下一位，但又没有告知学生估读的规则，因此，学 生只是记住刻度尺记录数据要记录到分度值的下一位，但不知道测量工具估读的意义，也不 知道什么情况下估读才有意义。初中学生理解物理相关知识的能力可能不够，老师可以回避 不讲，但不能…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p15; original=2023广州中考.pdf#真题p4; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2023-12,2023,QPHY-C003-2023-12,12,SRC-C003-027,2023广州中考年报.pdf,年报p18;文档核验:2023Q12逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p18未检索到明确选项分布；已核验为缺项或非选择题,错误答案中，共有77％在F1、F2、l1三者中选择一个填写。考后对学生进行访谈， 部分“选填”学生的解题思路如下： 通过以上两位学生的思路可以看出，“选填”的学生错把题干中“用F1、F2、l1表示” 理解为“选填F1、F2或l1”，因此学生通过作图，比较l2和F2， l1，F1…,年报p18逐题分析未检索到明确教学建议表述；已核验为缺项,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p18; original=2023广州中考.pdf#真题p4; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2023-13,2023,QPHY-C003-2023-13,13,SRC-C003-027,2023广州中考年报.pdf,年报p21;文档核验:2023Q13逐题分析,考查的科学内容：“运动和相互作用”主题,1,,年报p21未检索到明确选项分布；已核验为缺项或非选择题,失分的主要原因有： ② 计算错误； ②如 所示，问卷及答题卡中下划线都标了单位“J”，但学生在填写答案时还 是多写了 “J”； 第2 空错误答案中，出现较多的是“0.9W”，猜测填写此答案的学生其计算过程为： P = Wt = 0.3𝐽× 3s = 0.9W 在教学中，当我们看…,年报p21逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p21; original=2023广州中考.pdf#真题p5; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2023-14,2023,QPHY-C003-2023-14,14,SRC-C003-027,2023广州中考年报.pdf,年报p26;文档核验:2023Q14逐题分析,年报逐题分析已定位；未检索到明确“考查的科学内容”短句,0.438,0.661,年报p26未检索到明确选项分布；已核验为缺项或非选择题,典型错误1：不能正确判断压力大小，将物体重力与测力计对桌面压力加在一起进行计 算，算出压强表达式为:𝐩= 𝐆+𝐅 𝐒𝟏，这部分学生占抽样的17.3%。 气压计探头 塑料管 数字气压计 抽气 B 第 题图 测力计 桌面 第 题图 27 / 58 本题题干中出现了测力计重力和测力计…,教学建议部分也对这一问题有更深入的探讨。 第（1）②小题满分：1 分，难度：0.481，区分度：0.692 这一问要求计算出压强大小。第（1）①小问有43.8%的学生做对了，再加上第①小问 做错的学生中有22.3%从答案中是知道其知道公式，只是没按题目要求回答第①小问，按理 说…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p26; original=2023广州中考.pdf#真题p5; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary
YRO-C003-2023-15,2023,QPHY-C003-2023-15,15,SRC-C003-027,2023广州中考年报.pdf,年报p29;文档核验:2023Q15逐题分析,考查的科学内容：“能量”主题,0.435,,年报p29未检索到明确选项分布；已核验为缺项或非选择题,年报p29逐题分析未检索到明确典型错误表述；已核验为缺项,平时教学中教师容易通过纸笔练习的方式考查一些人为设置的故障，并没有在真实实验中培 养学生排除线路故障能力，实验与纸笔练习人为割裂开，反而遇到实际问题，学生无从下手。 在网上我们可以随便搜索出大量类似以下的关于电路故障的纸笔练习： 通过这样的训练，学生其实强化到的是看到什么现象就…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p29; original=2023广州中考.pdf#真题p6; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2023-16,2023,QPHY-C003-2023-16,16,SRC-C003-027,2023广州中考年报.pdf,年报p10;文档核验:2023Q16逐题分析,考查的科学内容：“运动和相互作用”主题,0.6239,,A:4.1795%;B:13.0428%;C:20.2149%;D:62.3873%;未选:0.164%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议可以参考2018 年中考年报中第5 题的分析。 课标是不要求学生掌握“左手定则”、“右手定则”的，但根据学生的情况，若学生基 础可以，建议在教学中可以教给学生。在本题中，针对C 和D 选项，学生根据“左手定则”， 有标识电流方向、磁感线方向的习惯，学生能更容易解决问题。…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p10; original=2023广州中考.pdf#真题p6; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2023-17,2023,QPHY-C003-2023-17,17,SRC-C003-027,2023广州中考年报.pdf,年报p37-p43;文档核验:2023Q17逐题分析,考查的内容：“物质”主题和“运动和相互作用”主题；密度、浮力、受力示意图、阿基米德原理和浮沉条件。,0.566,,综合题无统一选项分布；年报给出整题难度0.566及各小问难度，第(4)小问难度0.39。,典型错误包括多画压力或支持力；力的符号和单位错误；指数运算错误；错用阿基米德原理；只关注排开体积而默认液体密度不变；搞错研究对象，不能把生活问题转化为物理量关系。,建议强化受力分析、公式中物理量意义和下标使用；加强控制变量意识和研究对象识别；训练学生把生活情境转化为物理问题，并用证据和逻辑表达。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p37-p43; original=2023广州中考.pdf#真题p7; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自年报p38;年报p37-p43未提供区分度; 缺项确认:discrimination_value
YRO-C003-2023-18,2023,QPHY-C003-2023-18,18,SRC-C003-027,2023广州中考年报.pdf,年报p44;文档核验:2023Q18逐题分析,考查的科学内容：“物质”、“运动和相互作用”主题,0.5166,,年报p44未检索到明确选项分布；已核验为缺项或非选择题,年报p44逐题分析未检索到明确典型错误表述；已核验为缺项,年报p44逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2023广州中考年报.pdf#p44; original=2023广州中考.pdf#真题p8; answer=2023广州中考_参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2024-01,2024,QPHY-C003-2024-01,1,SRC-C003-030,2024广州中考年报.pdf,年报p6;文档核验:2024Q01逐题分析,考查的科学内容：“运动和相互作用”主题,0.6875,0.7013,A:27.2757%;B:68.7462%;C:0.5902%;D:3.3175%;未选:0.0673%,年报p6逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示:在教学过程当中，如在介绍光的反射或者光的折射及光沿直线传播原理时， 要多与前沿科技相结合，了解前沿科技与物理的基本原理之间的关系，紧密结合光导纤维等实际案 例，让学生通过直观的观察和分析，深入理解光的反射等物理现象在现代科技中的应用。同时，也 要求老师们加强概…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p6; original=2024广州中考.pdf#真题p1; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-02,2024,QPHY-C003-2024-02,2,SRC-C003-030,2024广州中考年报.pdf,年报p7;文档核验:2024Q02逐题分析,考查的科学内容：“运动和相互作用”主题,0.952,0.2236,A:1.0792%;B:0.8505%;C:95.1967%;D:2.7905%;未选:0.0799%,年报p7逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示:在教学过程中要加强对音调和响度概念的区分，及音调与频率的关系和响 度与振幅的关系。要通过多种途径认识到其中的不同。比如以文字的方式或是波形图的方式，或者 是表格的方式，或者是图片的方式等多角度强化两者关系的不同，让学生更深层次了解与辨别。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p7; original=2024广州中考.pdf#真题p1; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-03,2024,QPHY-C003-2024-03,3,SRC-C003-030,2024广州中考年报.pdf,年报p7;文档核验:2024Q03逐题分析,考查的科学内容：“能量”主题,0.8426,0.3318,A:4.4109%;B:4.6744%;C:84.2552%;D:6.5392%;未选:0.1179%,年报p7逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示:对于能源部分的内容，老师们在上新课的过程中不太重视。可能一节课就 讲完了一章书的内容，学生对此部分的理解可能还不是很透彻。能源这一节内容在能源与可持续 发展整个这一章当中是一个重点。在课堂上还是要重视能源概念的理解及能源的分类以及可再生 能源与不可再生能源的区…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p7; original=2024广州中考.pdf#真题p1; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-04,2024,QPHY-C003-2024-04,4,SRC-C003-030,2024广州中考年报.pdf,年报p8;文档核验:2024Q04逐题分析,考查的科学内容：“运动和相互作用”主题,0.7012,0.7469,A:10.3346%;B:70.1221%;C:13.7573%;D:5.6491%;未选:0.1321%,年报p8逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示：(1)知识巩固方面：需要进一步强调摩擦力方向的判断方法，尤其是与物 体相对运动或相对运动趋势方向相反这一要点。同时，加强二力平衡条件的复习和应用练习，让学 生熟练掌握物体在平衡状态下力的大小和方向关系。(2)思维训练方面：通过更多类似的实际情境 问题，培养学生…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p8; original=2024广州中考.pdf#真题p1; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-05,2024,QPHY-C003-2024-05,5,SRC-C003-030,2024广州中考年报.pdf,年报p9;文档核验:2024Q05逐题分析,考查的科学内容：“物质”主题,0.702,0.7406,A:8.7198%;B:8.5212%;C:70.1988%;D:12.4621%;未选:0.0918%,年报p9逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示：联系生活中的各种水循环现象，深入讲解物态变化原理，让学生理解物理 知识在生活中的体现，提高学生运用物理知识解释生活现象的能力。同时，对于物态变化中的吸放 热情况，可通过实验或动画演示等直观方式帮助学生理解和记忆。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p9; original=2024广州中考.pdf#真题p2; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-06,2024,QPHY-C003-2024-06,6,SRC-C003-030,2024广州中考年报.pdf,年报p10;文档核验:2024Q06逐题分析,考查的科学内容：“运动和相互作用”主题,0.6356,0.3291,A:63.5552%;B:5.263%;C:22.4723%;D:8.609%;未选:0.0926%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示：（1）阿基米德原理为：𝐹浮= 𝐺排，而 𝐹浮= 𝜌液𝑔𝑉排是推导式子，不能 用后者直接取代前者。这样会限制学生解题的思路，导致学生无法理解排开液体的重力变化的判 断。（2）注重培养学生的情境分析能力，引导学生从题目所描述的物理情境中准确提取关键信 息。在教学中…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p10; original=2024广州中考.pdf#真题p2; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary
YRO-C003-2024-07,2024,QPHY-C003-2024-07,7,SRC-C003-030,2024广州中考年报.pdf,年报p11;文档核验:2024Q07逐题分析,考查的科学内容：“运动与相互作用”主题,0.5189,0.6998,A:15.0359%;B:11.1155%;C:21.7974%;D:51.885%;未选:0.1559%,年报p11逐题分析未检索到明确典型错误表述；已核验为缺项,年报p11逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p11; original=2024广州中考.pdf#真题p3; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2024-08,2024,QPHY-C003-2024-08,8,SRC-C003-030,2024广州中考年报.pdf,年报p12;文档核验:2024Q08逐题分析,考查的科学内容：“能量”主题,0.2883,0.2905,A:27.3239%;B:15.2092%;C:28.4047%;D:28.832%;未选:0.2207%,年报p12逐题分析未检索到明确典型错误表述；已核验为缺项,年报p12逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p12; original=2024广州中考.pdf#真题p3; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2024-09,2024,QPHY-C003-2024-09,9,SRC-C003-030,2024广州中考年报.pdf,年报p13;文档核验:2024Q09逐题分析,考查的科学内容：“能量”主题,0.4094,0.3515,A:40.942%;B:14.5952%;C:27.9063%;D:16.2741%;未选:0.2658%,年报p13逐题分析未检索到明确典型错误表述；已核验为缺项,年报p13逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p13; original=2024广州中考.pdf#真题p3; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2024-10,2024,QPHY-C003-2024-10,10,SRC-C003-030,2024广州中考年报.pdf,年报p14;文档核验:2024Q10逐题分析,考查的科学内容：“运动和相互作用”主题,0.5769,0.638,A:18.5709%;B:19.7704%;C:3.778%;D:57.6948%;未选:0.1677%,年报p14逐题分析未检索到明确典型错误表述；已核验为缺项,年报p14逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p14; original=2024广州中考.pdf#真题p3; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2024-11,2024,QPHY-C003-2024-11,11,SRC-C003-030,2024广州中考年报.pdf,年报p15;文档核验:2024Q11逐题分析,考查的科学内容：“运动和相互作用”主题,0.5148,0.7119,年报p15未检索到明确选项分布；已核验为缺项或非选择题,典型错误有： （1）法线常见错误如下，11-2，11-3。 题号 满分值 平均分 难度 11 题总 5 3.7939 0.7588 11（1） 2 1.3675 0.6838 11（2） 2 1.624 0.812 11（3） 1 0.8024 0.8024 顺时针 转轴 45…,教学建议： 1.要求学生每画一条光线（或辅助线），都要说出理由。不能凭感觉或记忆作图。培养学生 在解决实际问题时引用证据，具有使用科学证据的意识。 2.作图痕迹既能反映作图依据，又能反映学生答题的思维过程。因此日常教学不仅要培养学 生严谨求实，规范作图的习惯，还要有保留作图痕迹…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p15; original=2024广州中考.pdf#真题p4; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary
YRO-C003-2024-12,2024,QPHY-C003-2024-12,12,SRC-C003-030,2024广州中考年报.pdf,年报p18;文档核验:2024Q12逐题分析,考查的科学内容：“运动和相互作用”和“能量”主题,0.8077,0.5199,年报p18未检索到明确选项分布；已核验为缺项或非选择题,典型错误的比例，情况如下： 小题号 项目 出错比例 典型错误 错误比例 （1） 第1 空 答案“cm” 5.35% dm 3.75% mm 1.60% 第2 空 答案“6” 9.65% 60、0.6 等 3.75% 不含6 的数字 4.15% （2） 只需画出 重力G 42.9…,建议： ① 第1 空考查估测篮球的直径，5.35%学生错选“dm”“mm”仅凭感觉印象，未掌握估测长 度的方法。完整的思维过程是： 第一步是了解各单位长度。这在小学数学已有（），初中物理并未重复，但不同学生 的基础差异很大，需要我们熟悉小学相关内容，提前了解学情，在课堂上适当复…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p18; original=2024广州中考.pdf#真题p4; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary
YRO-C003-2024-13,2024,QPHY-C003-2024-13,13,SRC-C003-030,2024广州中考年报.pdf,年报p22;文档核验:2024Q13逐题分析,考查的科学内容：“运动与相互作用”主题,0.5475,0.7365,年报p22未检索到明确选项分布；已核验为缺项或非选择题,典型错误分析： （1） 0 分卷中，抽查了1000 份，零分卷占了40%，如 所示，这类学生中有一部分却 能准确答出前面第（1）小问A 点所受支持力大小4N，计算A 点所受的支持力需要利用杠杆平衡 原理，却不能画出力臂，感觉部分考生为了画图而画图，而不是通过画图准确的找出力臂，…,教学建议： 1.新课教学中，教师应认真构建杠杆模型。在本题中，部分学生没 有认识到考查的物理模型——杠杆。导致他们利用二力平衡、生活经验 等错误思路解决问题。这需要教师在课堂上归纳出杠杆模型时，除了强 调杠杆是由绕支点转动的硬棒组成的基本概念以外，也需要给出一些 “不一样”的杠…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p22; original=2024广州中考.pdf#真题p4; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary
YRO-C003-2024-14,2024,QPHY-C003-2024-14,14,SRC-C003-030,2024广州中考年报.pdf,年报p27;文档核验:2024Q14逐题分析,考查的科学内容：“运动和相互作用”和“能量”主题,0.7798,0.5702,年报p27未检索到明确选项分布；已核验为缺项或非选择题,典型解答错误： ① 没有从物理观念角度对现象进行分析，仅依靠学生自己的读题理解； ② 没有按照题目选填要求作答，将平时死记硬背的“分子做无规则热运动”作为答案，或者出现 “作”、“归”、“责”等错别字。 （2）小问分析：能利用流体压强与流速的关系解释生活中的有关现象。 学生的典…,教学建议： 1.加强平时对学生从考题中提取关键信息，找关键词的能力训练； 2.强化学生的审题，依照问题作答，规范作答； 3.加强学生对基础知识点的理解掌握，注重过关检查； 4.答题技巧方面，需要加强对选择填空题的规范训练，要避免出现选填内容以外的答案进行作 答，造成不必要的丢分…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p27; original=2024广州中考.pdf#真题p5; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary
YRO-C003-2024-15,2024,QPHY-C003-2024-15,15,SRC-C003-030,2024广州中考年报.pdf,年报p30;文档核验:2024Q15逐题分析,考查的科学内容：“能量”主题,0.5148,0.7119,年报p30未检索到明确选项分布；已核验为缺项或非选择题,典型错误卷： 0 分典型卷： 错用公式 ，随机抽查占比约65.4%，其中选bc 档位的占比约29.1%， 选cd 档位的占比约36.3%，如下图： 学生对电路分析错误，同时把电路看成都是串联电路，还错误地把“串联电路电流处处相等” 理解为“串联电路电流不变”。“相等”指的是两个…,年报p30逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p30; original=2024广州中考.pdf#真题p6; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2024-16,2024,QPHY-C003-2024-16,16,SRC-C003-030,2024广州中考年报.pdf,年报p36;文档核验:2024Q16逐题分析,考查的科学内容：“运动和相互作用”和“能量”主题,0.5651,0.8088,年报p36未检索到明确选项分布；已核验为缺项或非选择题,年报p36逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议: 1.加强实际应用教学：在教学中，应更多地引入实际生活中的物理案例，让学生深刻体会物 理知识在生活中的广泛应用，提高学生解决实际问题的能力。 2.注重知识的整合与贯通：通过类似的综合性题目，引导学生将不同的知识点串联起来，形 成完整的知识体系，培养学生的综合运用能力。…,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p36; original=2024广州中考.pdf#真题p6; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary,common_errors_summary"
YRO-C003-2024-17,2024,QPHY-C003-2024-17,17,SRC-C003-030,2024广州中考年报.pdf,年报p38;文档核验:2024Q17逐题分析,考查的科学内容：“能量”主题,0.5573,0.5282,年报p38未检索到明确选项分布；已核验为缺项或非选择题,典型错误1（）： 电流表在并联连接的情况下使用，这种操作方法是错误的。学生犯这样的错误，主要是因为 他们没有正确区分电流表和电压表的使用规范。 在教育教学过程中，教师应当着重讲解电流表与电压表的不同及其各自的连接方法，并积极 引导学生参与实验室实践，通过直观的视觉和动手操作体验…,教学建议： 1．平时教学中，要让学生在实际操作中掌握基本仪器的使用与读数。尤其如刻度尺、弹簧测 力计、量筒、天平、电流表、电压表。 2．将电路图连线，是将实际操作实验时的真实情境模型化的结果。所以，在平时的实验教学 时，要让学生经历选择实验器材并在实验前摆放器材的过程。 3．在…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p38; original=2024广州中考.pdf#真题p6; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自统计表p5;区分度来自统计表p5; 缺项确认:option_distribution_summary
YRO-C003-2024-18,2024,QPHY-C003-2024-18,18,SRC-C003-030,2024广州中考年报.pdf,年报p13;文档核验:2024Q18逐题分析,考查的科学内容：“能量”主题,0.4094,0.625,A:40.942%;B:14.5952%;C:27.9063%;D:16.2741%;未选:0.2658%,典型错误有： （1）法线常见错误如下，11-2，11-3。 题号 满分值 平均分 难度 11 题总 5 3.7939 0.7588 11（1） 2 1.3675 0.6838 11（2） 2 1.624 0.812 11（3） 1 0.8024 0.8024 顺时针 转轴 45…,教学建议： 1.要求学生每画一条光线（或辅助线），都要说出理由。不能凭感觉或记忆作图。培养学生 在解决实际问题时引用证据，具有使用科学证据的意识。 2.作图痕迹既能反映作图依据，又能反映学生答题的思维过程。因此日常教学不仅要培养学 生严谨求实，规范作图的习惯，还要有保留作图痕迹…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2024广州中考年报.pdf#p13; original=2024广州中考.pdf#真题p7; answer=2024广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p5
YRO-C003-2025-01,2025,QPHY-C003-2025-01,1,SRC-C003-033,2025广州中考年报.pdf,年报p7;文档核验:2025Q01逐题分析,考查的科学内容：“运动和相互作用”主题,0.9388,,A:3.409%;B:93.8792%;C:0.8461%;D:1.8074%;未选:0.0562%,年报p7逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 基于上述分析，关于声音的特性这节课，笔者建议，老师在教学过程中可以多给学生感受生活中声 音的多样性，如放一些美妙的乐曲，同时，可以通过对比的方式展示不同频率和不同振幅下声音的变 化，给学生多些体会，避免学生在理解和应用时出现混淆。,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p7; original=2025广州中考.pdf#真题p1; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-02,2025,QPHY-C003-2025-02,2,SRC-C003-033,2025广州中考年报.pdf,年报p7;文档核验:2025Q02逐题分析,考查的科学内容：“物质”主题,0.86,,A:86.0473%;B:2.4383%;C:9.974%;D:1.4624%;未选:0.0773%,年报p7逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示: 基于上述分析，今后教学应加强学生对图示信息的读取与解析能力，通过更多图示类题目练习，提 升信息提取技巧。同时，强化原子结构等基础概念的理解，确保学生清晰掌握原子电中性等关键知识点 ，避免概念混淆。老师在教学过程中可以多使用教材提供的素材进行授课，可以让学生通…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p7; original=2025广州中考.pdf#真题p1; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-03,2025,QPHY-C003-2025-03,3,SRC-C003-033,2025广州中考年报.pdf,年报p8;文档核验:2025Q03逐题分析,考查的科学内容：“运动和相互作用”主题,0.94,,A:94.0389%;B:1.6673%;C:2.5323%;D:1.6564%;未选:0.0846%,年报p8逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 引导学生将所学知识与实际生活相联系，通过讨论电磁波在现代通信、医疗、科研等领域的应用， 激发学生的学习兴趣和探究欲望。可以组织相关的实践活动或实验，让学生亲身体验电磁波的魅力和应 用价值。如：给学生展示利用收音机调台的过程，加深学生对知识内容的理解和其在生活…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p8; original=2025广州中考.pdf#真题p1; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
